"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3004070","1612190197","Manderson Rd & Covington Dr","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/20/2016 01:24:00","20:24:00","1","20","2016","1209","12","261635383001006","Palmer Park","2","48203","-83.1180198386053","42.4224770339121","884","POINT (-83.11801983899994 42.42247703400005)"
"3004076","1612190202","E Winchester Ave & Orleans St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/07/2016 00:00:00","19:00:00","2","19","2016","1101","11","261635075001009","Nolan","3","48203","-83.085763444145","42.4449024768774","885","POINT (-83.08576344399995 42.44490247700003)"
"3004083","1612190206","Kentucky St & W Davison St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/19/2016 00:00:00","19:00:00","7","19","2016","1002","10","261635366004007","Davison-Schoolcraft","7","48238","-83.1579894008706","42.3861065376256","886","POINT (-83.15798940099995 42.386106538000035)"
"3004087","1612190211","Michigan Ave & Homedale St","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/17/2016 02:00:00","21:00:00","5","21","2016","0404","04","261635260001002","Claytown","6","48210","-83.1513829984311","42.3292755657457","887","POINT (-83.15138299799997 42.329275566000035)"
"3004088","1612190209","Montrose St & Schoolcraft St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/19/2016 11:00:00","06:00:00","1","6","2016","0814","08","261635424001005","Greenfield-Grand River","1","48227","-83.2002349106662","42.3870143060221","888","POINT (-83.20023491099994 42.387014306000026)"
"3004092","1612190138","Wildemere St & Calvert St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/19/2016 21:59:00","16:59:00","1","16","2016","1005","10","261635311002006","Dexter-Linwood","5","48206","-83.1183682169154","42.3775594858439","889","POINT (-83.11836821699995 42.37755948600005)"
"3004099","1612190217","Gratiot Ave & Manning St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","09/29/2016 06:30:00","02:30:00","4","2","2016","0902","09","261635003004008","Regent Park","3","48205","-82.9739281920922","42.4408246750233","890","POINT (-82.97392819199996 42.440824675000044)"
"3004102","1612190219","Whitehead St & Livernois Ave","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/20/2016 01:45:00","20:45:00","1","20","2016","0404","04","261635254001008","Chadsey Condon","6","48210","-83.1243325238408","42.3366064632301","891","POINT (-83.12433252399995 42.33660646300007)"
"3004106","1612190224","Michigan Ave & Military St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/19/2016 02:00:00","21:00:00","7","21","2016","0406","04","261635256001006","Central Southwest","6","48210","-83.1188436941493","42.3311262235937","892","POINT (-83.11884369399996 42.33112622400006)"
"3004107","1612190235","Westfield St & Penrod St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/19/2016 23:30:00","18:30:00","1","18","2016","0607","06","261635467001002","Franklin Park","7","48228","-83.2202803969375","42.3631781866978","893","POINT (-83.22028039699995 42.363178187000074)"
"3004110","1612190239","Saint Clair St & E Jefferson Ave","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/17/2016 03:00:00","22:00:00","5","22","2016","0511","05","261635137001029","Marina District","5","48214","-82.9780177645118","42.3634812096205","894","POINT (-82.97801776499995 42.36348121000003)"
"3004112","1612190212","Eastburn St & Crusade St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/17/2016 17:45:00","12:45:00","6","12","2016","0903","09","261635002002004","Regent Park","3","48205","-82.9609994733141","42.4455327175843","895","POINT (-82.96099947299996 42.44553271800004)"
"3004114","1612190234","Elmira St & Aurora St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/20/2016 01:40:00","20:40:00","1","20","2016","0209","02","261635344001003","Barton-McFarland","7","48204","-83.1547621892816","42.3714616845022","896","POINT (-83.15476218899994 42.37146168500004)"
"3004124","1612190256","Wayburn St & Mack Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/01/2016 11:30:00","06:30:00","4","6","2016","0506","05","261635020001021","Morningside","4","48224","-82.9466488575346","42.3874776730755","897","POINT (-82.94664885799995 42.387477673000035)"
"3004126","1612190250","N Norfolk Ct & Cheyenne St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/14/2016 04:30:00","23:30:00","2","23","2016","1202","12","261635392005001","Blackstone Park","2","48235","-83.1770498417334","42.4435703627173","898","POINT (-83.17704984199997 42.44357036300005)"
"3004129","1612190232","S M 10 Service Drive & Grand River Ave","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/18/2016 07:30:00","02:30:00","7","2","2016","0310","03","261635215001028","North Corktown","6","48201","-83.0671348560676","42.3397451969213","899","POINT (-83.06713485599994 42.33974519700007)"
"3004133","1612190243","Plymouth Rd & Cheyenne St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/19/2015 10:00:00","05:00:00","6","5","2015","0205","02","261635352002004","Pride Area Community","7","48227","-83.1743480229145","42.3731105593983","900","POINT (-83.17434802299994 42.373110559000054)"
"3004135","1612190266","Gunston St & Flanders St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/02/2016 01:30:00","20:30:00","4","20","2016","0909","09","261635054004014","Gratiot-Findlay","4","48205","-82.9971931187495","42.4109444284266","901","POINT (-82.99719311899997 42.41094442800005)"
"3004144","1612190258","Springwells St & Dix St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/19/2016 17:50:00","12:50:00","1","12","2016","0407","04","261635241001011","Springwells","6","48209","-83.1304481207827","42.317177262917","902","POINT (-83.13044812099997 42.317177263000076)"
"3004148","1612190276","Pembroke Ave & Ohio St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","12/20/2016 02:15:00","21:15:00","1","21","2016","1203","12","261635389001000","Oak Grove","2","48221","-83.1568782238107","42.4385886471568","903","POINT (-83.15687822399997 42.438588647000074)"
"3004165","1612190298","La Salle Blvd & Tuxedo St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/16/2016 13:00:00","08:00:00","5","8","2016","1005","10","261635313002001","Dexter-Linwood","5","48206","-83.1122602434284","42.3849176203954","904","POINT (-83.11226024299998 42.38491762000007)"
"3004169","1612190254","Pilgrim St & Archdale St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/19/2016 15:20:00","10:20:00","1","10","2016","0812","08","261635422005003","Crary/St Marys","1","48227","-83.2164618373139","42.4065883766186","905","POINT (-83.21646183699994 42.40658837700005)"
"3004169","1612190254","Pilgrim St & Archdale St","ASSAULT AND BATTERY/SIMPLE ASSAULT","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/19/2016 15:20:00","10:20:00","1","10","2016","0812","08","261635422005003","Crary/St Marys","1","48227","-83.2164618373139","42.4065883766186","906","POINT (-83.21646183699994 42.40658837700005)"
"3004173","1612190262","Schaefer Hwy & Grove St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/19/2016 17:00:00","12:00:00","1","12","2016","0201","02","261635369002007","Harmony Village","2","48235","-83.1796908584036","42.4139719988605","907","POINT (-83.17969085799996 42.41397199900007)"
"3004174","1612190304","Kendall St & Grandmont Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/17/2016 00:30:00","19:30:00","5","19","2016","0814","08","261635425001009","Grandmont","1","48227","-83.2106879500883","42.3892326796208","908","POINT (-83.21068794999996 42.38923268000008)"
"3004194","1612190315","Grandville Ave & W Warren Ave","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/19/2016 21:15:00","16:15:00","1","16","2016","0610","06","261635459003004","Warrendale","7","48228","-83.2293023773709","42.3432294911691","909","POINT (-83.22930237699995 42.343229491000045)"
"3004201","1612200002","Winston St & W McNichols Rd","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/20/2016 10:01:00","05:01:00","2","5","2016","0805","08","261635413001011","The Eye","1","48219","-83.2836412972954","42.4143465790222","910","POINT (-83.28364129699997 42.41434657900004)"
"3004208","1612200016","Vassar Ave & Stahelin Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 02:00:00","21:00:00","1","21","2016","0803","08","261635407003000","O'Hair Park","1","48219","-83.2279245485149","42.4334976945664","911","POINT (-83.22792454899997 42.43349769500003)"
"3004211","1612190317","Erwin Ave & Marion Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/19/2016 17:00:00","12:00:00","1","12","2016","0701","07","261635047003019","Airport Sub","3","48213","-83.0174338998225","42.3947903809451","912","POINT (-83.01743389999996 42.394790381000064)"
"3004226","1612200018","E Grand Blvd & Goethe Ave","AGGRAVATED / FELONIOUS ASSAULT","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 09:30:00","04:30:00","2","4","2016","0","0","261635152002010","Islandview","5","48207","-83.0119254218132","42.3623638937168","913","POINT (-83.011925422 42.362363894000055)"
"3004226","1612200018","E Grand Blvd & Goethe Ave","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/20/2016 09:30:00","04:30:00","2","4","2016","0","0","261635152002010","Islandview","5","48207","-83.0119254218132","42.3623638937168","914","POINT (-83.011925422 42.362363894000055)"
"3004229","1612200030","Margareta St & Ilene St","CSC 3RD DEGREE - PENIS / VAGINA","SEXUAL ASSAULT","1172","11002","CSC 3RD DEGREE - PENIS / VAGINA","12/20/2016 13:32:00","08:32:00","2","8","2016","1207","12","261635387003006","Schulze","2","48221","-83.1630114701965","42.4277454361011","915","POINT (-83.16301146999996 42.427745436000066)"
"3004230","1612190302","Stout St & Capitol St","MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)","HOMICIDE","0901","09001","MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)","12/20/2016 07:04:00","02:04:00","2","2","2016","0603","06","261635464002000","Weatherby","7","48228","-83.2401501773106","42.3763518856526","916","POINT (-83.24015017699998 42.376351886000066)"
"3004231","1612200010","Bauman St & W 7 Mile Rd","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/20/2016 09:00:00","04:00:00","2","4","2016","1205","12","261635080001014","Penrose","2","48203","-83.1121493455589","42.4321831524805","917","POINT (-83.11214934599997 42.43218315200005)"
"3004236","1612200029","Campau Farms Cir & Prince Hall Dr","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/20/2016 14:10:00","09:10:00","2","9","2016","0710","07","261635167001002","Elmwood Park","5","48207","-83.0238750770696","42.3482832160863","918","POINT (-83.02387507699996 42.34828321600003)"
"3004244","1612200034","Toledo St & Vinewood St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/20/2016 05:00:00","00:00:00","2","0","2016","0410","04","261635231001019","Central Southwest","6","48216","-83.0927303242898","42.3254446049659","919","POINT (-83.09273032399994 42.32544460500003)"
"3004250","1612200020","Gratiot Ave & Fairport St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/20/2016 10:10:00","05:10:00","2","5","2016","0906","09","261635004004013","Mapleridge","4","48205","-82.9866844938147","42.4214501750476","920","POINT (-82.98668449399997 42.421450175000075)"
"3004253","1612200048","Tyler St & La Salle Blvd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","11/05/2016 16:02:00","12:02:00","6","12","2016","1003","10","261635318003007","Dexter-Linwood","5","48238","-83.11823595977","42.3927643121383","921","POINT (-83.11823595999994 42.392764312000054)"
"3004254","1612200054","Saint Marys St & Margareta St","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/20/2016 10:01:00","05:01:00","2","5","2016","0808","08","261635403005021","College Park","2","48235","-83.2072847811649","42.4266691358426","922","POINT (-83.20728478099994 42.426669136000044)"
"3004270","1612200069","Greiner St & Annott St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","02/29/2016 18:00:00","13:00:00","1","13","2016","0905","09","261635035005009","Von Steuben","3","48205","-83.0019067569727","42.4272897556273","923","POINT (-83.00190675699997 42.42728975600005)"
"3004271","1612200071","Chalfonte St & Glastonbury Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 18:00:00","13:00:00","2","13","2016","0813","08","261635429003005","Rosedale Park","1","48223","-83.2251684337303","42.3984727889115","924","POINT (-83.22516843399995 42.39847278900004)"
"3004277","1612200056","Norfolk St & Mendota St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/20/2016 18:10:00","13:10:00","2","13","2016","1202","12","261635391002001","Pembroke","2","48221","-83.1668401524013","42.4431512491797","925","POINT (-83.16684015199996 42.44315124900004)"
"3004281","1612200082","Ashton Rd & Puritan St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/16/2016 04:38:00","23:38:00","4","23","2016","0811","08","261635430002002","North Rosedale Park","1","48219","-83.2197739288416","42.4083168270479","926","POINT (-83.21977392899998 42.40831682700008)"
"3004284","1612200086","Stratford Rd & Bloomfield Rd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 11:00:00","06:00:00","2","6","2016","1204","12","261635381002023","Green Acres","2","48221","-83.1364101417865","42.4415297230784","927","POINT (-83.13641014199999 42.44152972300003)"
"3004287","1612200091","Plainview Ave & Trojan St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","11/19/2016 22:30:00","17:30:00","6","17","2016","0803","08","261635408001021","O'Hair Park","1","48219","-83.2380617549297","42.4403648653382","928","POINT (-83.238061755 42.44036486500005)"
"3004291","1612200053","Chapel St & W 7 Mile Rd","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/20/2016 11:45:00","06:45:00","2","6","2016","0806","08","261635412001002","Holcomb Community","1","48219","-83.2548552023044","42.4292049774855","929","POINT (-83.25485520199999 42.42920497700004)"
"3004293","1612200101","Dragoon St & Army St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 08:00:00","03:00:00","2","3","2016","0409","04","261635232001015","Central Southwest","6","48209","-83.1049223465015","42.3108470633304","930","POINT (-83.10492234699996 42.31084706300004)"
"3004295","1612200081","Blackstone St & Lyndon St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/20/2016 15:00:00","10:00:00","2","10","2016","0602","06","261635438002002","Brightmoor","1","48223","-83.2490534888441","42.3932191481038","931","POINT (-83.24905348899995 42.39321914800007)"
"3004304","1612200111","Alcoy St & Greiner St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/20/2016 21:00:00","16:00:00","2","16","2016","0905","09","261635036001004","Franklin","3","48205","-82.9885032152209","42.4275965831476","932","POINT (-82.98850321499998 42.427596583000025)"
"3004306","1612200088","Rathbone St & Elsmere St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/20/2016 11:00:00","06:00:00","2","6","2016","0408","04","261635243003003","Springwells","6","48209","-83.1307941950784","42.3010975208053","933","POINT (-83.13079419499996 42.30109752100003)"
"3004317","1612200096","Virginia Park St & 2nd Ave","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","12/17/2016 19:30:00","14:30:00","6","14","2016","0303","03","261635339001005","Virginia Park","5","48202","-83.0803142624382","42.3751109706949","934","POINT (-83.08031426199994 42.375110971000026)"
"3004326","1612200131","Buckingham Ave & E Warren Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 22:20:00","17:20:00","2","17","2016","0504","05","261635013003009","Morningside","4","48224","-82.943826187115","42.4009499545364","935","POINT (-82.94382618699996 42.400949955000044)"
"3004334","1612200143","Wildemere St & Midland St","SEXUAL PENETRATION NONFORCIBLE - BLOOD / AFFINITY","SEX OFFENSES","3601","36001","SEXUAL PENETRATION NONFORCIBLE - BLOOD / AFFINITY","12/20/2016 22:47:00","17:47:00","2","17","2016","1212","12","261635302005001","Pilgrim Village","2","48238","-83.1325256589298","42.4064600303641","936","POINT (-83.13252565899995 42.40646003000006)"
"3004342","1612200152","McClellan St & Georgia St","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/16/2016 23:09:00","18:09:00","5","18","2016","0701","07","261635055002021","Airport Sub","3","48213","-83.0116973332388","42.394685884093","937","POINT (-83.01169733299997 42.39468588400007)"
"3004350","1612200144","Clarita St & Stoepel St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","11/19/2016 18:30:00","13:30:00","6","13","2016","1208","12","261635386001000","Bagley","2","48221","-83.1425085936663","42.4298140066868","938","POINT (-83.14250859399993 42.42981400700006)"
"3004365","1612200179","Mansfield St & Saint Martins Ave","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/20/2016 09:00:00","04:00:00","2","4","2016","0804","08","261635402003002","Greenfield","2","48235","-83.2064962399128","42.4356875582178","939","POINT (-83.20649623999998 42.43568755800004)"
"3004381","1612200164","Korte St & Marlborough St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/20/2016 11:00:00","06:00:00","2","6","2016","0512","05","261635132003006","Jefferson Chalmers","4","48215","-82.9369285083249","42.3634872502499","940","POINT (-82.93692850799994 42.36348725000005)"
"3004384","1612200175","Artesian St & Constance St","CSC 1ST DEGREE - PENIS / VAGINA","SEXUAL ASSAULT","1171","11001","CSC 1ST DEGREE - PENIS / VAGINA","08/09/2016 04:00:00","00:00:00","2","0","2016","0610","06","261635460002004","Warrendale","7","48228","-83.226076327417","42.3541005383382","941","POINT (-83.22607632699999 42.35410053800007)"
"3004387","1612200194","Linville St & Lakepointe St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 11:00:00","06:00:00","2","6","2016","0504","05","261635013001005","Morningside","4","48224","-82.9557571204766","42.4047273566808","942","POINT (-82.95575711999999 42.40472735700007)"
"3004388","1612200162","8 Mile Rd & Evergreen Rd","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/19/2016 14:00:00","09:00:00","1","9","2016","0802","08","261635408001017","O'Hair Park","1","48219","-83.2394108498024","42.4437635907762","943","POINT (-83.23941084999996 42.44376359100005)"
"3004393","1612200103","Cambridge Ave & Bentler St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/20/2016 20:00:00","15:00:00","2","15","2016","0802","08","261635410003008","Evergreen Lahser 7/8","1","48219","-83.2535342886789","42.4310395201731","944","POINT (-83.25353428899996 42.43103952000007)"
"3004393","1612200103","Cambridge Ave & Bentler St","AGGRAVATED / FELONIOUS ASSAULT","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 20:00:00","15:00:00","2","15","2016","0802","08","261635410003008","Evergreen Lahser 7/8","1","48219","-83.2535342886789","42.4310395201731","945","POINT (-83.25353428899996 42.43103952000007)"
"3004394","1612200197","Alcoy St & Greiner St","CSC 4TH DEGREE - FORCIBLE CONTACT","SEX OFFENSES","1178","11008","CSC 4TH DEGREE - FORCIBLE CONTACT","12/20/2016 21:00:00","16:00:00","2","16","2016","0905","09","261635036001004","Franklin","3","48205","-82.9885032152209","42.4275965831476","946","POINT (-82.98850321499998 42.427596583000025)"
"3004399","1612200176","Central St & Gartner St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/20/2016 23:15:00","18:15:00","2","18","2016","0408","04","261635242002001","Springwells","6","48209","-83.1224043288325","42.3099664829636","947","POINT (-83.12240432899995 42.30996648300004)"
"3004416","1612200221","Clough St & Runyon St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/18/2016 23:00:00","18:00:00","7","18","2016","0904","09","261635049003014","Von Steuben","3","48234","-83.0066421856506","42.4237812747055","948","POINT (-83.00664218599997 42.42378127500007)"
"3004419","1612200233","Coyle St & Saint Martins Ave","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/20/2016 22:00:00","17:00:00","2","17","2016","1206","12","261635397001014","San Bernardo","2","48235","-83.1951958584407","42.4359248457201","949","POINT (-83.19519585799998 42.435924846000034)"
"3004420","1612200235","Desner St & Buffalo St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 16:30:00","11:30:00","2","11","2016","1111","11","261635113001003","Davison","3","48212","-83.047674355341","42.4171473475654","950","POINT (-83.04767435499997 42.41714734800007)"
"3004427","1612200231","Somerset Ave & Grayton St","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","12/18/2016 22:30:00","17:30:00","7","17","2016","0907","09","261635009002008","Yorkshire Woods","4","48224","-82.947035797397","42.4192374421329","951","POINT (-82.94703579699996 42.41923744200005)"
"3004437","1612200200","Cadieux Rd & New York St","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","08/02/2015 20:00:00","16:00:00","7","16","2015","0507","05","261635018001000","East English Village","4","48224","-82.9292777066953","42.4052559628235","952","POINT (-82.92927770699998 42.40525596300006)"
"3004438","1612200234","Haverhill St & Balfour Rd","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 18:00:00","13:00:00","2","13","2016","0911","09","261635012002007","Outer Drive-Hayes","4","48224","-82.9513068586412","42.4112415549634","953","POINT (-82.95130685899994 42.41124155500006)"
"3004440","1612200229","Gratiot Ave & Flanders St","CSC 1ST DEGREE - PENIS / VAGINA","SEXUAL ASSAULT","1171","11001","CSC 1ST DEGREE - PENIS / VAGINA","12/21/2016 00:47:00","19:47:00","2","19","2016","0909","09","261635039001014","Eden Gardens","4","48213","-82.9924794351427","42.4125984813685","954","POINT (-82.99247943499995 42.41259848100003)"
"3004447","1612200247","State Fair St & E State Fair St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/21/2016 02:17:00","21:17:00","2","21","2016","0903","09","261635001002009","Regent Park","3","48205","-82.9468836463571","42.4429301351099","955","POINT (-82.94688364599995 42.44293013500004)"
"3004448","1612200256","Santa Maria St & Woodingham Dr","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/20/2016 19:00:00","14:00:00","2","14","2016","1208","12","261635385007011","Bagley","2","48221","-83.1500965537457","42.4189177173424","956","POINT (-83.15009655399996 42.418917717000056)"
"3004450","1612200260","Petoskey Ave & Sturtevant St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/16/2016 01:00:00","20:00:00","4","20","2016","1002","10","261635305002006","Russell Woods","7","48204","-83.1317348266473","42.3826381831241","957","POINT (-83.13173482699995 42.38263818300004)"
"3004463","1612200271","Central St & Navy St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/19/2016 19:00:00","14:00:00","1","14","2016","0408","04","261635242002000","Springwells","6","48209","-83.1229097776449","42.3106755038861","958","POINT (-83.12290977799995 42.31067550400007)"
"3004467","1612200277","N I 75 Service Drive & Junction St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/09/2016 04:00:00","23:00:00","4","23","2016","0409","04","261635250002019","Delray","6","48209","-83.096789085389","42.3108075218726","959","POINT (-83.09678908499995 42.31080752200006)"
"3004469","1612200245","W 7 Mile Rd & Riverview St","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","DANGEROUS DRUGS","3501","35001","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","12/21/2016 01:50:00","20:50:00","2","20","2016","0801","08","261635417002006","Seven Mile-Rouge","1","48219","-83.2753701903977","42.4289991568445","960","POINT (-83.27537019 42.42899915700008)"
"3004483","1612200248","Stahelin Ave & W McNichols Rd","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 02:00:00","21:00:00","2","21","2016","0807","08","261635431002006","North Rosedale Park","1","48219","-83.2267319996163","42.4154010667537","961","POINT (-83.226732 42.41540106700006)"
"3004502","1612200293","Rutherford St & Majestic St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 04:45:00","23:45:00","2","23","2016","0611","06","261635455002000","Warren Ave Community","7","48228","-83.2012779649137","42.3459911653063","962","POINT (-83.20127796499997 42.345991165000044)"
"3004505","1612200297","3rd St & W Canfield St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/21/2016 04:50:00","23:50:00","2","23","2016","0309","03","261635204001001","Midtown","6","48201","-83.0687196945502","42.3503601580393","963","POINT (-83.06871969499997 42.35036015800006)"
